"board_time";"server_time";"steering";"odometer_speed";"tie";"fixpoint_hall";"fixpoint_odometer_steps";"fixpoint_tie_steps";"fixpoint_time";"wifi";"battery"
"88685972271061";"1705499609258";"2795.0";"274.0";"111.0";"0.0";"970";"497";"13003";"-55.0";"3788"
"88685972270961";"1705499609195";"2783.0";"274.0";"111.0";"0.0";"963";"494";"12903";"-55.0";"3799"
"88685972270861";"1705499608977";"2774.0";"314.0";"148.0";"0.0";"956";"491";"12803";"-56.0";"3794"
"88685972270760";"1705499608879";"2788.0";"314.0";"148.0";"0.0";"948";"487";"12702";"-57.0";"3793"
"88685972270660";"1705499608791";"2798.0";"314.0";"148.0";"0.0";"940";"483";"12602";"-55.0";"3790"
"88685972270560";"1705499608784";"2806.0";"314.0";"148.0";"0.0";"932";"479";"12502";"-51.0";"3786"
"88685972270460";"1705499608577";"2803.0";"314.0";"148.0";"0.0";"924";"475";"12402";"-49.0";"3792"
"88685972270360";"1705499608476";"2804.0";"274.0";"148.0";"0.0";"916";"471";"12302";"-48.0";"3790"
"88685972270260";"1705499608382";"2816.0";"274.0";"148.0";"0.0";"909";"467";"12202";"-49.0";"3789"
"88685972270160";"1705499608375";"2808.0";"314.0";"148.0";"0.0";"902";"463";"12102";"-49.0";"3787"
"88685972270060";"1705499608183";"2813.0";"274.0";"148.0";"0.0";"894";"459";"12002";"-48.0";"3788"
"88685972269960";"1705499608176";"2808.0";"274.0";"111.0";"0.0";"887";"455";"11902";"-47.0";"3807"
"88685972269860";"1705499608169";"2805.0";"314.0";"148.0";"0.0";"880";"452";"11802";"-49.0";"3798"
"88685972269760";"1705499607875";"2808.0";"314.0";"111.0";"0.0";"872";"448";"11702";"-51.0";"3788"
"88685972269660";"1705499607780";"2798.0";"274.0";"148.0";"0.0";"864";"445";"11602";"-47.0";"3786"
"88685972269560";"1705499607690";"2808.0";"314.0";"148.0";"0.0";"857";"441";"11502";"-46.0";"3789"
"88685972269460";"1705499607657";"2796.0";"274.0";"148.0";"0.0";"849";"437";"11402";"-46.0";"3805"
"88685972269360";"1705499607476";"2805.0";"314.0";"148.0";"0.0";"842";"433";"11302";"-46.0";"3800"
"88685972269260";"1705499607376";"2809.0";"274.0";"148.0";"0.0";"834";"429";"11202";"-46.0";"3790"
"88685972269160";"1705499607350";"2808.0";"274.0";"111.0";"0.0";"827";"425";"11102";"-46.0";"3798"
"88685972269060";"1705499607175";"2819.0";"314.0";"148.0";"0.0";"820";"422";"11002";"-45.0";"3791"
"88685972268960";"1705499607075";"2807.0";"274.0";"111.0";"0.0";"812";"418";"10902";"-45.0";"3795"
"88685972268860";"1705499607042";"2819.0";"314.0";"148.0";"0.0";"805";"415";"10802";"-46.0";"3805"
"88685972268760";"1705499606875";"2805.0";"274.0";"148.0";"0.0";"797";"411";"10702";"-47.0";"3788"
"88685972268660";"1705499606839";"2804.0";"314.0";"148.0";"0.0";"790";"407";"10602";"-46.0";"3787"
"88685972268560";"1705499606675";"2770.0";"353.0";"148.0";"0.0";"782";"403";"10502";"-45.0";"3787"
"88685972268460";"1705499606577";"2770.0";"314.0";"148.0";"0.0";"773";"399";"10402";"-47.0";"3799"
"88685972268360";"1705499606531";"2779.0";"274.0";"148.0";"0.0";"765";"395";"10302";"-47.0";"3804"
"88685972268260";"1705499606375";"2787.0";"314.0";"148.0";"0.0";"758";"391";"10202";"-46.0";"3802"
"88685972268160";"1705499606275";"2803.0";"314.0";"148.0";"0.0";"750";"387";"10102";"-46.0";"3802"
"88685972268060";"1705499606175";"2806.0";"274.0";"148.0";"0.0";"742";"383";"10002";"-47.0";"3798"
"88685972267960";"1705499606075";"2826.0";"274.0";"148.0";"0.0";"735";"379";"9902";"-47.0";"3803"
"88685972267860";"1705499605975";"2833.0";"314.0";"111.0";"0.0";"728";"375";"9802";"-47.0";"3807"
"88685972267760";"1705499605875";"2866.0";"235.0";"111.0";"0.0";"720";"372";"9702";"-47.0";"3797"
"88685972267660";"1705499605814";"2876.0";"314.0";"148.0";"0.0";"714";"369";"9602";"-47.0";"3801"
"88685972267560";"1705499605675";"2864.0";"314.0";"148.0";"0.0";"706";"365";"9502";"-48.0";"3791"
"88685972267460";"1705499605610";"2863.0";"314.0";"148.0";"0.0";"698";"361";"9402";"-49.0";"3808"
"88685972267360";"1705499605465";"3797.0";"274.0";"148.0";"0.0";"690";"357";"9302";"-49.0";"2813"
"88685972267260";"1705499605375";"2769.0";"314.0";"148.0";"0.0";"683";"353";"9202";"-50.0";"3797"
"88685972267160";"1705499605309";"2715.0";"314.0";"148.0";"0.0";"675";"349";"9102";"-51.0";"3789"
"88685972267060";"1705499605302";"2704.0";"274.0";"148.0";"0.0";"667";"345";"9002";"-53.0";"3790"
"88685972266960";"1705499605079";"2723.0";"314.0";"148.0";"0.0";"660";"341";"8902";"-54.0";"3798"
"88685972266860";"1705499605001";"2721.0";"274.0";"148.0";"0.0";"652";"337";"8802";"-52.0";"3788"
"88685972266760";"1705499604995";"2693.0";"314.0";"111.0";"0.0";"645";"333";"8702";"-52.0";"3788"
"88685972266660";"1705499604779";"2712.0";"314.0";"148.0";"0.0";"637";"330";"8602";"-49.0";"3799"
"88685972266560";"1705499604695";"2750.0";"274.0";"111.0";"0.0";"629";"326";"8502";"-46.0";"3795"
"88685972266460";"1705499604687";"2782.0";"314.0";"148.0";"0.0";"622";"323";"8402";"-45.0";"3796"
"88685972266360";"1705499604476";"2848.0";"314.0";"148.0";"0.0";"614";"319";"8302";"-45.0";"3798"
"88685972266260";"1705499604387";"2985.0";"274.0";"148.0";"0.0";"606";"315";"8202";"-46.0";"3789"
"88685972266160";"1705499604380";"3141.0";"274.0";"148.0";"0.0";"599";"311";"8102";"-47.0";"3803"
"88685972266060";"1705499604182";"3201.0";"274.0";"148.0";"0.0";"592";"307";"8002";"-48.0";"3792"
"88685972265960";"1705499604176";"3231.0";"314.0";"148.0";"0.0";"585";"303";"7902";"-46.0";"3803"
"88685972265860";"1705499603985";"3239.0";"274.0";"148.0";"0.0";"577";"299";"7802";"-46.0";"3803"
"88685972265760";"1705499603978";"3239.0";"274.0";"148.0";"0.0";"570";"295";"7702";"-47.0";"3804"
"88685972265660";"1705499603971";"3231.0";"274.0";"111.0";"0.0";"563";"291";"7602";"-47.0";"3808"
"88685972265559";"1705499603674";"3221.0";"314.0";"148.0";"0.0";"556";"288";"7501";"-47.0";"3804"
"88685972265459";"1705499603574";"3224.0";"235.0";"111.0";"0.0";"548";"284";"7401";"-47.0";"3805"
"88685972265359";"1705499603475";"3222.0";"314.0";"148.0";"0.0";"542";"281";"7301";"-47.0";"3804"
"88685972265259";"1705499603375";"3216.0";"274.0";"148.0";"0.0";"534";"277";"7201";"-47.0";"3790"
"88685972265159";"1705499603277";"3219.0";"274.0";"148.0";"0.0";"527";"273";"7101";"-48.0";"3797"
"88685972265059";"1705499603177";"3208.0";"274.0";"148.0";"0.0";"520";"269";"7001";"-46.0";"3803"
"88685972264959";"1705499603151";"3227.0";"314.0";"148.0";"0.0";"513";"265";"6901";"-44.0";"3803"
"88685972264859";"1705499602974";"3241.0";"274.0";"148.0";"0.0";"505";"261";"6801";"-44.0";"3796"
"88685972264759";"1705499602874";"3238.0";"314.0";"148.0";"0.0";"498";"257";"6701";"-45.0";"3790"
"88685972264659";"1705499602774";"3242.0";"314.0";"148.0";"0.0";"490";"253";"6601";"-45.0";"3797"
"88685972264559";"1705499602674";"3225.0";"274.0";"148.0";"0.0";"482";"249";"6501";"-46.0";"3785"
"88685972264459";"1705499602575";"3247.0";"274.0";"148.0";"0.0";"475";"245";"6401";"-46.0";"3807"
"88685972264359";"1705499602475";"3225.0";"314.0";"148.0";"0.0";"468";"241";"6301";"-44.0";"3804"
"88685972264259";"1705499602376";"3233.0";"274.0";"148.0";"0.0";"460";"237";"6201";"-40.0";"3796"
"88685972264159";"1705499602332";"3241.0";"314.0";"148.0";"0.0";"453";"233";"6101";"-38.0";"3801"
"88685972264059";"1705499602175";"3239.0";"314.0";"148.0";"0.0";"445";"229";"6001";"-37.0";"3806"
"88685972263959";"1705499602075";"3241.0";"274.0";"148.0";"0.0";"437";"225";"5901";"-38.0";"3807"
"88685972263859";"1705499601974";"3249.0";"314.0";"148.0";"0.0";"430";"221";"5801";"-40.0";"3805"
"88685972263759";"1705499601874";"3253.0";"274.0";"148.0";"0.0";"422";"217";"5701";"-40.0";"3805"
"88685972263659";"1705499601774";"3256.0";"274.0";"148.0";"0.0";"415";"213";"5601";"-37.0";"3808"
"88685972263559";"1705499601674";"3263.0";"274.0";"111.0";"0.0";"408";"209";"5501";"-36.0";"3805"
"88685972263459";"1705499601615";"3786.0";"274.0";"111.0";"0.0";"401";"206";"5401";"-37.0";"3261"
"88685972263359";"1705499601468";"3262.0";"314.0";"74.0";"0.0";"394";"203";"5301";"-36.0";"3262"
"88685972263259";"1705499601374";"3250.0";"274.0";"148.0";"0.0";"386";"201";"5201";"-37.0";"3787"
"88685972263159";"1705499601282";"3232.0";"274.0";"148.0";"0.0";"379";"197";"5101";"-38.0";"3799"
"88685972263059";"1705499601174";"3226.0";"274.0";"148.0";"0.0";"372";"193";"5001";"-38.0";"3802"
"88685972262959";"1705499601075";"3216.0";"274.0";"148.0";"0.0";"365";"189";"4901";"-36.0";"3803"
"88685972262859";"1705499600975";"3214.0";"274.0";"148.0";"0.0";"358";"185";"4801";"-37.0";"3801"
"88685972262759";"1705499600898";"3204.0";"314.0";"148.0";"0.0";"351";"181";"4701";"-36.0";"3808"
"88685972262659";"1705499600774";"3196.0";"274.0";"148.0";"0.0";"343";"177";"4601";"-38.0";"3806"
"88685972262559";"1705499600675";"3203.0";"274.0";"148.0";"0.0";"336";"173";"4501";"-40.0";"3788"
"88685972262459";"1705499600592";"3187.0";"314.0";"148.0";"0.0";"329";"169";"4401";"-40.0";"3805"
"88685972262359";"1705499600474";"3196.0";"274.0";"148.0";"0.0";"321";"165";"4301";"-39.0";"3809"
"88685972262259";"1705499600387";"3197.0";"274.0";"148.0";"0.0";"314";"161";"4201";"-39.0";"3802"
"88685972262159";"1705499600273";"3208.0";"274.0";"111.0";"0.0";"307";"157";"4101";"-40.0";"3792"
"88685972262059";"1705499600174";"3211.0";"314.0";"111.0";"0.0";"300";"154";"4001";"-41.0";"3800"
"88685972261959";"1705499600074";"3208.0";"274.0";"74.0";"0.0";"292";"151";"3901";"-40.0";"3792"
"88685972261859";"1705499599987";"3206.0";"274.0";"148.0";"0.0";"285";"149";"3801";"-39.0";"3788"
"88685972261759";"1705499599977";"3214.0";"314.0";"148.0";"0.0";"278";"145";"3701";"-40.0";"3803"
"88685972261659";"1705499599774";"3220.0";"274.0";"148.0";"0.0";"270";"141";"3601";"-43.0";"3803"
"88685972261559";"1705499599681";"3220.0";"274.0";"148.0";"0.0";"263";"137";"3501";"-42.0";"3789"
"88685972261459";"1705499599670";"3219.0";"314.0";"148.0";"0.0";"256";"133";"3401";"-41.0";"3807"
"88685972261359";"1705499599478";"3807.0";"274.0";"148.0";"0.0";"248";"129";"3301";"-42.0";"3221"
"88685972261259";"1705499599472";"3214.0";"314.0";"148.0";"0.0";"241";"125";"3201";"-43.0";"3807"
"88685972261159";"1705499599464";"3237.0";"274.0";"148.0";"0.0";"233";"121";"3101";"-43.0";"3807"
"88685972261059";"1705499599174";"3235.0";"314.0";"148.0";"0.0";"226";"117";"3001";"-43.0";"3806"
"88685972260959";"1705499599074";"3247.0";"314.0";"148.0";"0.0";"218";"113";"2901";"-43.0";"3803"
"88685972260859";"1705499599063";"3232.0";"353.0";"148.0";"0.0";"210";"109";"2801";"-43.0";"3804"
"88685972260759";"1705499599056";"3230.0";"274.0";"148.0";"0.0";"201";"105";"2701";"-43.0";"3806"
"88685972260659";"1705499598773";"3229.0";"314.0";"148.0";"0.0";"194";"101";"2601";"-43.0";"3787"
"88685972260559";"1705499598680";"3217.0";"314.0";"148.0";"0.0";"186";"97";"2501";"-43.0";"3785"
"88685972260459";"1705499598646";"3221.0";"314.0";"148.0";"0.0";"178";"93";"2401";"-43.0";"3791"
"88685972260358";"1705499598474";"3214.0";"274.0";"148.0";"0.0";"170";"89";"2300";"-42.0";"3798"
"88685972260258";"1705499598375";"3221.0";"314.0";"148.0";"0.0";"163";"85";"2200";"-43.0";"3807"
"88685972260158";"1705499598339";"3218.0";"274.0";"148.0";"0.0";"155";"81";"2100";"-44.0";"3810"
"88685972260058";"1705499598164";"3786.0";"314.0";"148.0";"0.0";"148";"77";"2000";"-44.0";"3227"
"88685972259958";"1705499598066";"3229.0";"274.0";"148.0";"0.0";"140";"73";"1900";"-45.0";"3229"
"88685972259858";"1705499598031";"3233.0";"274.0";"148.0";"0.0";"133";"69";"1800";"-46.0";"3807"
"88685972259758";"1705499597874";"3238.0";"314.0";"148.0";"0.0";"126";"65";"1700";"-47.0";"3804"
"88685972259658";"1705499597774";"3237.0";"235.0";"148.0";"0.0";"118";"61";"1600";"-49.0";"3807"
"88685972259558";"1705499597731";"3798.0";"314.0";"148.0";"0.0";"112";"57";"1500";"-48.0";"3259"
"88685972259458";"1705499597724";"3250.0";"314.0";"74.0";"0.0";"104";"53";"1400";"-46.0";"3798"
"88685972259358";"1705499597474";"3271.0";"274.0";"148.0";"0.0";"96";"51";"1300";"-49.0";"3785"
"88685972259258";"1705499597424";"3283.0";"314.0";"148.0";"0.0";"89";"47";"1200";"-53.0";"3808"
"88685972259158";"1705499597417";"3268.0";"314.0";"148.0";"0.0";"81";"43";"1100";"-50.0";"3810"
"88685972259058";"1705499597174";"3272.0";"274.0";"148.0";"0.0";"73";"39";"1000";"-49.0";"3810"
"88685972258958";"1705499597074";"3269.0";"314.0";"148.0";"0.0";"66";"35";"900";"-50.0";"3801"
"88685972258858";"1705499596974";"3273.0";"274.0";"148.0";"0.0";"58";"31";"800";"-49.0";"3791"
"88685972258758";"1705499596880";"3257.0";"274.0";"148.0";"0.0";"51";"27";"700";"-48.0";"3794"
"88685972258658";"1705499596802";"3269.0";"314.0";"148.0";"0.0";"44";"23";"600";"-49.0";"3807"
"88685972258558";"1705499596673";"3248.0";"314.0";"148.0";"0.0";"36";"19";"500";"-49.0";"3789"
"88685972258458";"1705499596576";"3193.0";"274.0";"148.0";"0.0";"28";"15";"400";"-49.0";"3791"
"88685972258358";"1705499596495";"3174.0";"235.0";"111.0";"0.0";"21";"11";"300";"-49.0";"3791"
"88685972258258";"1705499596374";"3036.0";"314.0";"148.0";"0.0";"15";"8";"200";"-49.0";"3797"
"88685972258158";"1705499596291";"2927.0";"274.0";"148.0";"0.0";"7";"4";"100";"-48.0";"3811"
"88685972258058";"1705499596165";"3787.0";"314.0";"111.0";"1.0";"0";"0";"0";"-48.0";"2861"